"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"733","2013-12-01 08:43:12","2013-12-01 08:55:25","450","W 49 St & 8 Ave","40.76227205","-73.98788205","404","9 Ave & W 14 St","40.7405826","-74.00550867","16637","Subscriber","1987","1"
"415","2013-12-01 08:43:26","2013-12-01 08:50:21","248","Laight St & Hudson St","40.72185379","-74.00771779","151","Cleveland Pl & Spring St","40.7218158","-73.99720307","19891","Subscriber","1979","1"
"131","2013-12-01 08:43:27","2013-12-01 08:45:38","303","Mercer St & Spring St","40.72362738","-73.99949601","151","Cleveland Pl & Spring St","40.7218158","-73.99720307","14789","Subscriber","1956","1"
"1202","2013-12-01 08:44:06","2013-12-01 09:04:08","475","E 16 St & Irving Pl","40.73524276","-73.98758561","448","W 37 St & 10 Ave","40.75660359","-73.9979009","18676","Subscriber","1978","2"
"519","2013-12-01 08:44:19","2013-12-01 08:52:58","446","W 24 St & 7 Ave","40.74487634","-73.99529885","488","W 39 St & 9 Ave","40.75645824","-73.99372222","16854","Subscriber","1988","2"
"168","2013-12-01 08:44:40","2013-12-01 08:47:28","395","Bond St & Schermerhorn St","40.68807003","-73.98410637","271","Ashland Pl & Hanson Pl","40.68528172","-73.97805813","20202","Subscriber","1981","1"
"687","2013-12-01 08:44:45","2013-12-01 08:56:12","436","Hancock St & Bedford Ave","40.68216564","-73.95399026","390","Duffield St & Willoughby St","40.69221589","-73.9842844","16262","Subscriber","1983","1"
"662","2013-12-01 08:44:49","2013-12-01 08:55:51","442","W 27 St & 7 Ave","40.746647","-73.993915","463","9 Ave & W 16 St","40.74206539","-74.00443172","15922","Subscriber","1983","2"
"1547","2013-12-01 08:44:51","2013-12-01 09:10:38","150","E 2 St & Avenue C","40.7208736","-73.98085795","313","Washington Ave & Park Ave","40.69610226","-73.96751037","15190","Subscriber","1974","1"
"478","2013-12-01 08:44:54","2013-12-01 08:52:52","509","9 Ave & W 22 St","40.7454973","-74.00197139","477","W 41 St & 8 Ave","40.75640548","-73.9900262","15549","Subscriber","1978","2"
"524","2013-12-01 08:44:59","2013-12-01 08:53:43","360","William St & Pine St","40.70717936","-74.00887308","263","Elizabeth St & Hester St","40.71729","-73.996375","19984","Subscriber","1968","2"
"532","2013-12-01 08:44:59","2013-12-01 08:53:51","499","Broadway & W 60 St","40.76915505","-73.98191841","137","E 56 St & Madison Ave","40.761628","-73.972924","14675","Subscriber","1954","1"
"611","2013-12-01 08:45:05","2013-12-01 08:55:16","442","W 27 St & 7 Ave","40.746647","-73.993915","463","9 Ave & W 16 St","40.74206539","-74.00443172","16079","Subscriber","1972","1"
"792","2013-12-01 08:45:15","2013-12-01 08:58:27","482","W 15 St & 7 Ave","40.73935542","-73.99931783","456","E 53 St & Madison Ave","40.7597108","-73.97402311","17126","Subscriber","1958","1"
"477","2013-12-01 08:45:40","2013-12-01 08:53:37","334","W 20 St & 7 Ave","40.74238787","-73.99726235","297","E 15 St & 3 Ave","40.734232","-73.986923","16474","Subscriber","1959","1"
"137","2013-12-01 08:45:51","2013-12-01 08:48:08","512","W 29 St & 9 Ave","40.7500727","-73.99839279","489","10 Ave & W 28 St","40.75066386","-74.00176802","20813","Subscriber","1983","2"
"1082","2013-12-01 08:45:56","2013-12-01 09:03:58","228","E 48 St & 3 Ave","40.7546011026","-73.971878855","448","W 37 St & 10 Ave","40.75660359","-73.9979009","16581","Subscriber","1958","1"
"484","2013-12-01 08:46:05","2013-12-01 08:54:09","373","Willoughby Ave & Walworth St","40.69331716","-73.95381995","275","Washington Ave & Greene Ave","40.68650065","-73.96563307","19296","Subscriber","1976","1"
"464","2013-12-01 08:46:28","2013-12-01 08:54:12","307","Canal St & Rutgers St","40.71427487","-73.98990025","249","Harrison St & Hudson St","40.71870987","-74.0090009","15804","Subscriber","1984","1"
"178","2013-12-01 08:46:29","2013-12-01 08:49:27","128","MacDougal St & Prince St","40.72710258","-74.00297088","368","Carmine St & 6 Ave","40.73038599","-74.00214988","19007","Subscriber","1946","1"
"751","2013-12-01 08:46:38","2013-12-01 08:59:09","453","W 22 St & 8 Ave","40.74475148","-73.99915362","525","W 34 St & 11 Ave","40.75594159","-74.0021163","18218","Subscriber","1957","1"
"1418","2013-12-01 08:46:47","2013-12-01 09:10:25","331","Pike St & Monroe St","40.71173107","-73.99193043","492","W 33 St & 7 Ave","40.75019995","-73.99093085","17953","Subscriber","1960","1"
"1392","2013-12-01 08:47:12","2013-12-01 09:10:24","545","E 23 St & 1 Ave","40.736502","-73.97809472","2006","Central Park S & 6 Ave","40.76590936","-73.97634151","15767","Subscriber","1984","2"
"1083","2013-12-01 08:47:22","2013-12-01 09:05:25","357","E 11 St & Broadway","40.73261787","-73.99158043","515","W 43 St & 10 Ave","40.76009437","-73.99461843","16356","Subscriber","1964","2"
"213","2013-12-01 08:47:25","2013-12-01 08:50:58","270","Adelphi St & Myrtle Ave","40.69308257","-73.97178913","416","Cumberland St & Lafayette Ave","40.68753406","-73.97265183","21002","Subscriber","1985","2"
"353","2013-12-01 08:47:28","2013-12-01 08:53:21","344","Monroe St & Bedford Ave","40.6851443","-73.95380904","275","Washington Ave & Greene Ave","40.68650065","-73.96563307","20957","Subscriber","1975","1"
"399","2013-12-01 08:47:39","2013-12-01 08:54:18","415","Pearl St & Hanover Square","40.7047177","-74.00926027","309","Murray St & West St","40.7149787","-74.013012","18859","Subscriber","1980","1"
"162","2013-12-01 08:47:40","2013-12-01 08:50:22","521","8 Ave & W 31 St","40.75044999","-73.99481051","442","W 27 St & 7 Ave","40.746647","-73.993915","16008","Subscriber","1980","1"
"247","2013-12-01 08:47:46","2013-12-01 08:51:53","513","W 56 St & 10 Ave","40.768254","-73.988639","479","9 Ave & W 45 St","40.76019252","-73.9912551","20085","Subscriber","1982","1"
"960","2013-12-01 08:48:03","2013-12-01 09:04:03","517","Pershing Square S","40.75149263","-73.97798848","237","E 11 St & 2 Ave","40.73047309","-73.98672378","16263","Subscriber","1990","2"
"622","2013-12-01 08:48:12","2013-12-01 08:58:34","449","W 52 St & 9 Ave","40.76461837","-73.98789473","164","E 47 St & 2 Ave","40.75323098","-73.97032517","16344","Subscriber","1989","1"
"694","2013-12-01 08:48:12","2013-12-01 08:59:46","499","Broadway & W 60 St","40.76915505","-73.98191841","362","Broadway & W 37 St","40.75172632","-73.98753523","16485","Subscriber","1981","2"
"309","2013-12-01 08:48:19","2013-12-01 08:53:28","453","W 22 St & 8 Ave","40.74475148","-73.99915362","490","8 Ave & W 33 St","40.751551","-73.993934","19618","Subscriber","1973","1"
"197","2013-12-01 08:48:32","2013-12-01 08:51:49","294","Washington Square E","40.73049393","-73.9957214","382","University Pl & E 14 St","40.73492695","-73.99200509","18018","Subscriber","1983","1"
"298","2013-12-01 08:48:34","2013-12-01 08:53:32","453","W 22 St & 8 Ave","40.74475148","-73.99915362","490","8 Ave & W 33 St","40.751551","-73.993934","18363","Subscriber","1970","2"
"287","2013-12-01 08:48:39","2013-12-01 08:53:26","345","W 13 St & 6 Ave","40.73649403","-73.99704374","294","Washington Square E","40.73049393","-73.9957214","16630","Subscriber","1974","2"
"182","2013-12-01 08:48:42","2013-12-01 08:51:44","294","Washington Square E","40.73049393","-73.9957214","382","University Pl & E 14 St","40.73492695","-73.99200509","16942","Subscriber","1987","1"
"400","2013-12-01 08:48:46","2013-12-01 08:55:26","302","Avenue D & E 3 St","40.72082834","-73.97793172","307","Canal St & Rutgers St","40.71427487","-73.98990025","20160","Subscriber","1969","1"
"342","2013-12-01 08:48:51","2013-12-01 08:54:33","326","E 11 St & 1 Ave","40.72953837","-73.98426726","497","E 17 St & Broadway","40.73704984","-73.99009296","20347","Subscriber","1953","1"
"274","2013-12-01 08:48:54","2013-12-01 08:53:28","383","Greenwich Ave & Charles St","40.735238","-74.000271","382","University Pl & E 14 St","40.73492695","-73.99200509","16670","Subscriber","1984","1"
"304","2013-12-01 08:48:55","2013-12-01 08:53:59","380","W 4 St & 7 Ave S","40.73401143","-74.00293877","509","9 Ave & W 22 St","40.7454973","-74.00197139","15106","Subscriber","1975","1"
"608","2013-12-01 08:49:23","2013-12-01 08:59:31","238","Bank St & Washington St","40.7361967","-74.00859207","435","W 21 St & 6 Ave","40.74173969","-73.99415556","19338","Subscriber","1976","1"
"209","2013-12-01 08:49:25","2013-12-01 08:52:54","324","DeKalb Ave & Hudson Ave","40.689888","-73.981013","233","Joralemon St & Adams St","40.69246277","-73.98963911","20855","Subscriber","1983","1"
"302","2013-12-01 08:50:08","2013-12-01 08:55:10","366","Clinton Ave & Myrtle Ave","40.693261","-73.968896","2001","7 Ave & Farragut St","40.69892054","-73.97332996","16378","Subscriber","1969","1"
"517","2013-12-01 08:50:15","2013-12-01 08:58:52","247","Perry St & Bleecker St","40.73535398","-74.00483091","249","Harrison St & Hudson St","40.71870987","-74.0090009","18756","Subscriber","1979","1"
"257","2013-12-01 08:50:21","2013-12-01 08:54:38","477","W 41 St & 8 Ave","40.75640548","-73.9900262","448","W 37 St & 10 Ave","40.75660359","-73.9979009","19238","Subscriber","1989","1"
"313","2013-12-01 08:50:22","2013-12-01 08:55:35","346","Bank St & Hudson St","40.73652889","-74.00618026","463","9 Ave & W 16 St","40.74206539","-74.00443172","15019","Subscriber","1959","1"
"871","2013-12-01 08:50:33","2013-12-01 09:05:04","521","8 Ave & W 31 St","40.75044999","-73.99481051","161","LaGuardia Pl & W 3 St","40.72917025","-73.99810231","20053","Subscriber","1974","1"
"228","2013-12-01 08:50:51","2013-12-01 08:54:39","426","West St & Chambers St","40.71754834","-74.01322069","320","Church St & Leonard St","40.71743998","-74.00583475","20658","Subscriber","1975","1"
"1151","2013-12-01 08:50:59","2013-12-01 09:10:10","459","W 20 St & 11 Ave","40.746745","-74.007756","334","W 20 St & 7 Ave","40.74238787","-73.99726235","19794","Subscriber","1966","2"
"1446","2013-12-01 08:51:07","2013-12-01 09:15:13","361","Allen St & Hester St","40.71605866","-73.99190759","477","W 41 St & 8 Ave","40.75640548","-73.9900262","19646","Subscriber","1985","1"
"637","2013-12-01 08:51:09","2013-12-01 09:01:46","536","1 Ave & E 30 St","40.74144387","-73.97536082","511","E 14 St & Avenue B","40.72938685","-73.97772429","19909","Subscriber","1971","1"
"2019","2013-12-01 08:51:57","2013-12-01 09:25:36","422","W 59 St & 10 Ave","40.770513","-73.988038","473","Rivington St & Chrystie St","40.72110063","-73.9919254","16301","Subscriber","1966","1"
"4630","2013-12-01 08:52:04","2013-12-01 10:09:14","281","Grand Army Plaza & Central Park S","40.7643971","-73.97371465","2006","Central Park S & 6 Ave","40.76590936","-73.97634151","16194","Customer",\N,"0"
"246","2013-12-01 08:52:11","2013-12-01 08:56:17","457","Broadway & W 58 St","40.76695317","-73.98169333","423","W 54 St & 9 Ave","40.76584941","-73.98690506","15098","Subscriber","1978","2"
"1045","2013-12-01 08:52:12","2013-12-01 09:09:37","537","Lexington Ave & E 24 St","40.74025878","-73.98409214","127","Barrow St & Hudson St","40.73172428","-74.00674436","19101","Subscriber","1980","2"
"331","2013-12-01 08:52:15","2013-12-01 08:57:46","483","E 12 St & 3 Ave","40.73223272","-73.98889957","294","Washington Square E","40.73049393","-73.9957214","15609","Subscriber","1955","1"
"482","2013-12-01 08:52:38","2013-12-01 09:00:40","223","W 13 St & 7 Ave","40.73781509","-73.99994661","475","E 16 St & Irving Pl","40.73524276","-73.98758561","17871","Subscriber","1971","1"
"123","2013-12-01 08:52:54","2013-12-01 08:54:57","3002","South End Ave & Liberty St","40.711512","-74.015756","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","16864","Subscriber","1968","2"
"1889","2013-12-01 08:53:12","2013-12-01 09:24:41","545","E 23 St & 1 Ave","40.736502","-73.97809472","545","E 23 St & 1 Ave","40.736502","-73.97809472","20806","Subscriber","1961","2"
"531","2013-12-01 08:53:23","2013-12-01 09:02:14","239","Willoughby St & Fleet St","40.69196566","-73.9813018","406","Hicks St & Montague St","40.69512845","-73.99595065","15289","Subscriber","1961","2"
"195","2013-12-01 08:53:31","2013-12-01 08:56:46","3002","South End Ave & Liberty St","40.711512","-74.015756","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","17706","Subscriber","1964","2"
"507","2013-12-01 08:53:35","2013-12-01 09:02:02","495","W 47 St & 10 Ave","40.76269882","-73.99301222","153","E 40 St & 5 Ave","40.752062307","-73.9816324043","15575","Subscriber","1966","1"
"564","2013-12-01 08:54:17","2013-12-01 09:03:41","253","W 13 St & 5 Ave","40.73543934","-73.99453948","492","W 33 St & 7 Ave","40.75019995","-73.99093085","14791","Subscriber","1955","1"
"586","2013-12-01 08:54:27","2013-12-01 09:04:13","529","W 42 St & 8 Ave","40.7575699","-73.99098507","457","Broadway & W 58 St","40.76695317","-73.98169333","17666","Subscriber","1975","2"
"524","2013-12-01 08:54:32","2013-12-01 09:03:16","352","W 56 St & 6 Ave","40.76340613","-73.97722479","72","W 52 St & 11 Ave","40.76727216","-73.99392888","16704","Subscriber","1962","2"
"186","2013-12-01 08:54:39","2013-12-01 08:57:45","82","St James Pl & Pearl St","40.71117416","-74.00016545","264","Maiden Ln & Pearl St","40.70706456","-74.00731853","20564","Subscriber","1962","1"
"566","2013-12-01 08:54:39","2013-12-01 09:04:05","529","W 42 St & 8 Ave","40.7575699","-73.99098507","457","Broadway & W 58 St","40.76695317","-73.98169333","15821","Subscriber","1975","1"
"1225","2013-12-01 08:54:43","2013-12-01 09:15:08","487","E 20 St & FDR Drive","40.73314259","-73.97573881","521","8 Ave & W 31 St","40.75044999","-73.99481051","20975","Subscriber","1979","2"
"64","2013-12-01 08:55:11","2013-12-01 08:56:15","127","Barrow St & Hudson St","40.73172428","-74.00674436","127","Barrow St & Hudson St","40.73172428","-74.00674436","20012","Subscriber","1966","1"
"281","2013-12-01 08:55:21","2013-12-01 09:00:02","438","St Marks Pl & 1 Ave","40.72779126","-73.98564945","229","Great Jones St","40.72743423","-73.99379025","16762","Subscriber","1986","1"
"252","2013-12-01 08:55:24","2013-12-01 08:59:36","395","Bond St & Schermerhorn St","40.68807003","-73.98410637","310","State St & Smith St","40.68926942","-73.98912867","16461","Subscriber","1982","2"
"320","2013-12-01 08:55:38","2013-12-01 09:00:58","470","W 20 St & 8 Ave","40.74345335","-74.00004031","475","E 16 St & Irving Pl","40.73524276","-73.98758561","15985","Customer",\N,"0"
"630","2013-12-01 08:55:42","2013-12-01 09:06:12","512","W 29 St & 9 Ave","40.7500727","-73.99839279","475","E 16 St & Irving Pl","40.73524276","-73.98758561","17653","Subscriber","1969","1"
"514","2013-12-01 08:55:47","2013-12-01 09:04:21","147","Greenwich St & Warren St","40.71542197","-74.01121978","377","6 Ave & Canal St","40.72243797","-74.00566443","19026","Subscriber","1982","2"
"326","2013-12-01 08:56:02","2013-12-01 09:01:28","257","Lispenard St & Broadway","40.71939226","-74.00247214","250","Lafayette St & Jersey St","40.72456089","-73.99565293","15869","Subscriber","1956","1"
"4381","2013-12-01 08:56:15","2013-12-01 10:09:16","281","Grand Army Plaza & Central Park S","40.7643971","-73.97371465","2006","Central Park S & 6 Ave","40.76590936","-73.97634151","19431","Customer",\N,"0"
"175","2013-12-01 08:56:15","2013-12-01 08:59:10","128","MacDougal St & Prince St","40.72710258","-74.00297088","161","LaGuardia Pl & W 3 St","40.72917025","-73.99810231","16284","Subscriber","1962","2"
"381","2013-12-01 08:56:23","2013-12-01 09:02:44","127","Barrow St & Hudson St","40.73172428","-74.00674436","329","Greenwich St & N Moore St","40.72043411","-74.01020609","18846","Subscriber","1966","1"
"621","2013-12-01 08:56:30","2013-12-01 09:06:51","521","8 Ave & W 31 St","40.75044999","-73.99481051","318","E 43 St & Vanderbilt Ave","40.75320159","-73.9779874","18743","Subscriber","1951","1"
"565","2013-12-01 08:56:32","2013-12-01 09:05:57","495","W 47 St & 10 Ave","40.76269882","-73.99301222","281","Grand Army Plaza & Central Park S","40.7643971","-73.97371465","19983","Subscriber","1963","1"
"965","2013-12-01 08:56:34","2013-12-01 09:12:39","308","St James Pl & Oliver St","40.71307916","-73.99851193","253","W 13 St & 5 Ave","40.73543934","-73.99453948","14979","Subscriber","1985","1"
"793","2013-12-01 08:56:36","2013-12-01 09:09:49","317","E 6 St & Avenue B","40.72453734","-73.98185424","285","Broadway & E 14 St","40.73454567","-73.99074142","20938","Subscriber","1986","2"
"568","2013-12-01 08:56:38","2013-12-01 09:06:06","458","11 Ave & W 27 St","40.751396","-74.005226","529","W 42 St & 8 Ave","40.7575699","-73.99098507","20302","Subscriber","1993","1"
"332","2013-12-01 08:56:43","2013-12-01 09:02:15","461","E 20 St & 2 Ave","40.73587678","-73.98205027","285","Broadway & E 14 St","40.73454567","-73.99074142","17480","Subscriber","1963","1"
"1652","2013-12-01 08:57:03","2013-12-01 09:24:35","310","State St & Smith St","40.68926942","-73.98912867","403","E 2 St & 2 Ave","40.72502876","-73.99069656","15069","Subscriber","1958","2"
"275","2013-12-01 08:57:07","2013-12-01 09:01:42","248","Laight St & Hudson St","40.72185379","-74.00771779","152","Warren St & Church St","40.71473993","-74.00910627","19765","Subscriber","1971","1"
"448","2013-12-01 08:57:19","2013-12-01 09:04:47","168","W 18 St & 6 Ave","40.73971301","-73.99456405","540","Lexington Ave & E 26 St","40.74147286","-73.98320928","19553","Subscriber","1966","1"
"360","2013-12-01 08:57:21","2013-12-01 09:03:21","245","Myrtle Ave & St Edwards St","40.69327018","-73.97703874","323","Lawrence St & Willoughby St","40.69236178","-73.98631746","19385","Subscriber","1962","2"
"1217","2013-12-01 08:57:31","2013-12-01 09:17:48","422","W 59 St & 10 Ave","40.770513","-73.988038","168","W 18 St & 6 Ave","40.73971301","-73.99456405","18576","Subscriber","1984","2"
"460","2013-12-01 08:57:35","2013-12-01 09:05:15","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","2008","Little West St & 1 Pl","40.70569254","-74.01677685","20348","Subscriber","1950","1"
